time;model_id;model_name;port_name;data
5.42701;1;kinase_Processor;; Sigma 0.039584 x1_value 0.122697 x2_value 0.471955 x3_value 1.01283 x4_value 1.52041 x1_derivative_val -0.0570765 x2_derivative_val -0.11328 Current Time 5.45659  

5.46659;1;kinase_Processor;out;0
5.46659;1;kinase_Processor;; Sigma 0.040607 x1_value 0.120438 x2_value 0.467471 x3_value 1.01147 x4_value 1.53041 x1_derivative_val -0.0561164 x2_derivative_val -0.113298 Current Time 5.4972  

5.5072;1;kinase_Processor;out;0
5.5072;1;kinase_Processor;; Sigma 0.0417172 x1_value 0.118159 x2_value 0.462871 x3_value 1.00991 x4_value 1.54041 x1_derivative_val -0.0551443 x2_derivative_val -0.113276 Current Time 5.53891  

5.54891;1;kinase_Processor;out;0
5.54891;1;kinase_Processor;; Sigma 0.042927 x1_value 0.115858 x2_value 0.458145 x3_value 1.00816 x4_value 1.55041 x1_derivative_val -0.0541589 x2_derivative_val -0.113214 Current Time 5.58184  

5.59184;1;kinase_Processor;out;0
5.59184;1;kinase_Processor;; Sigma 0.0442513 x1_value 0.113533 x2_value 0.453285 x3_value 1.00619 x4_value 1.56041 x1_derivative_val -0.0531592 x2_derivative_val -0.113109 Current Time 5.62609  

5.63609;1;kinase_Processor;out;0
5.63609;1;kinase_Processor;; Sigma 0.0457085 x1_value 0.111181 x2_value 0.44828 x3_value 1.00398 x4_value 1.57041 x1_derivative_val -0.0521436 x2_derivative_val -0.112959 Current Time 5.6718  

5.6818;1;kinase_Processor;out;0
5.6818;1;kinase_Processor;; Sigma 0.047321 x1_value 0.108797 x2_value 0.443117 x3_value 1.00153 x4_value 1.58041 x1_derivative_val -0.0511106 x2_derivative_val -0.112761 Current Time 5.71912  

5.72912;1;kinase_Processor;out;0
5.72912;1;kinase_Processor;; Sigma 0.0491171 x1_value 0.106378 x2_value 0.437781 x3_value 0.9988 x4_value 1.59041 x1_derivative_val -0.0500582 x2_derivative_val -0.112512 Current Time 5.76824  

5.77824;1;kinase_Processor;out;0
5.77824;1;kinase_Processor;; Sigma 0.051133 x1_value 0.103919 x2_value 0.432254 x3_value 0.995773 x4_value 1.60041 x1_derivative_val -0.0489841 x2_derivative_val -0.112208 Current Time 5.81937  

5.82937;1;kinase_Processor;out;0
5.82937;1;kinase_Processor;; Sigma 0.0534153 x1_value 0.101414 x2_value 0.426517 x3_value 0.992417 x4_value 1.61041 x1_derivative_val -0.0478856 x2_derivative_val -0.111844 Current Time 5.87279  

5.88279;1;kinase_Processor;out;0
5.88279;1;kinase_Processor;; Sigma 0.0560256 x1_value 0.0988559 x2_value 0.420543 x3_value 0.988694 x4_value 1.62041 x1_derivative_val -0.0467594 x2_derivative_val -0.111415 Current Time 5.92881  

5.93881;1;kinase_Processor;out;0
5.93881;1;kinase_Processor;; Sigma 0.0590476 x1_value 0.0962358 x2_value 0.414301 x3_value 0.984559 x4_value 1.63041 x1_derivative_val -0.0456013 x2_derivative_val -0.110914 Current Time 5.98786  

5.99786;1;kinase_Processor;out;0
5.99786;1;kinase_Processor;; Sigma 0.0625977 x1_value 0.0935427 x2_value 0.407751 x3_value 0.979955 x4_value 1.64041 x1_derivative_val -0.0444062 x2_derivative_val -0.110333 Current Time 6.05046  

6.06046;1;kinase_Processor;out;0
6.06046;1;kinase_Processor;; Sigma 0.0668435 x1_value 0.0907625 x2_value 0.400845 x3_value 0.974808 x4_value 1.65041 x1_derivative_val -0.0431675 x2_derivative_val -0.10966 Current Time 6.1173  

6.1273;1;kinase_Processor;out;0
6.1273;1;kinase_Processor;; Sigma 0.0720372 x1_value 0.0878764 x2_value 0.393515 x3_value 0.969022 x4_value 1.66041 x1_derivative_val -0.0418763 x2_derivative_val -0.108881 Current Time 6.18934  

6.19934;1;kinase_Processor;out;0
6.19934;1;kinase_Processor;; Sigma 0.078578 x1_value 0.084859 x2_value 0.385671 x3_value 0.962467 x4_value 1.67041 x1_derivative_val -0.0405209 x2_derivative_val -0.107977 Current Time 6.26792  

6.27792;1;kinase_Processor;out;0
6.27792;1;kinase_Processor;; Sigma 0.0871437 x1_value 0.0816739 x2_value 0.377187 x3_value 0.954958 x4_value 1.68041 x1_derivative_val -0.0390841 x2_derivative_val -0.106919 Current Time 6.35506  

6.36506;1;kinase_Processor;out;0
6.36506;1;kinase_Processor;; Sigma 0.0946361 x1_value 0.0782667 x2_value 0.367869 x3_value 0.946218 x4_value 1.69041 x1_derivative_val -0.0375405 x2_derivative_val -0.105668 Current Time 6.4497  

6.4597;1;kinase_Processor;out;0
6.4597;1;kinase_Processor;; Sigma 0.0906948 x1_value 0.0747129 x2_value 0.357869 x3_value 0.936258 x4_value 1.69997 x1_derivative_val -0.0359182 x2_derivative_val -0.104222 Current Time 6.54039  

6.55039;1;kinase_Processor;out;0
6.55039;1;kinase_Processor;; Sigma 0.0871746 x1_value 0.0714558 x2_value 0.348417 x3_value 0.926258 x4_value 1.70779 x1_derivative_val -0.0344092 x2_derivative_val -0.102753 Current Time 6.62757  

6.63757;1;kinase_Processor;out;0
6.63757;1;kinase_Processor;; Sigma 0.0842675 x1_value 0.0684566 x2_value 0.339459 x3_value 0.916258 x4_value 1.7141 x1_derivative_val -0.0330154 x2_derivative_val -0.101273 Current Time 6.71183  

6.72183;1;kinase_Processor;out;0
6.72183;1;kinase_Processor;; Sigma 0.0818306 x1_value 0.0656748 x2_value 0.330925 x3_value 0.906258 x4_value 1.71909 x1_derivative_val -0.0317193 x2_derivative_val -0.0997879 Current Time 6.79366  

6.80366;1;kinase_Processor;out;0
6.80366;1;kinase_Processor;; Sigma 0.0797642 x1_value 0.0630794 x2_value 0.32276 x3_value 0.896258 x4_value 1.72291 x1_derivative_val -0.0305069 x2_derivative_val -0.0983005 Current Time 6.87343  

6.88343;1;kinase_Processor;out;0
6.88343;1;kinase_Processor;; Sigma 0.0779968 x1_value 0.0606462 x2_value 0.314919 x3_value 0.886258 x4_value 1.72569 x1_derivative_val -0.0293675 x2_derivative_val -0.0968132 Current Time 6.95143  

6.96143;1;kinase_Processor;out;0
6.96143;1;kinase_Processor;; Sigma 0.0764751 x1_value 0.0583558 x2_value 0.307368 x3_value 0.876258 x4_value 1.72752 x1_derivative_val -0.0282924 x2_derivative_val -0.0953281 Current Time 7.0279  

7.0379;1;kinase_Processor;out;0
7.0379;1;kinase_Processor;; Sigma 0.0751588 x1_value 0.0561922 x2_value 0.300078 x3_value 0.866258 x4_value 1.72847 x1_derivative_val -0.0272746 x2_derivative_val -0.0938466 Current Time 7.10306  

7.11306;1;kinase_Processor;out;0
7.11306;1;kinase_Processor;; Sigma 0.0740165 x1_value 0.0541424 x2_value 0.293024 x3_value 0.856258 x4_value 1.72862 x1_derivative_val -0.0263082 x2_derivative_val -0.0923697 Current Time 7.17708  

7.18708;1;kinase_Processor;out;0
7.18708;1;kinase_Processor;; Sigma 0.0730236 x1_value 0.0521952 x2_value 0.286187 x3_value 0.846258 x4_value 1.72803 x1_derivative_val -0.0253882 x2_derivative_val -0.0908984 Current Time 7.2501  

7.2601;1;kinase_Processor;out;0
7.2601;1;kinase_Processor;; Sigma 0.0721607 x1_value 0.0503413 x2_value 0.27955 x3_value 0.836258 x4_value 1.72673 x1_derivative_val -0.0245106 x2_derivative_val -0.0894335 Current Time 7.32226  

7.33226;1;kinase_Processor;out;0
7.33226;1;kinase_Processor;; Sigma 0.0714116 x1_value 0.0485726 x2_value 0.273096 x3_value 0.826258 x4_value 1.72477 x1_derivative_val -0.0236716 x2_derivative_val -0.0879753 Current Time 7.39367  

7.40367;1;kinase_Processor;out;0
7.40367;1;kinase_Processor;; Sigma 0.0707635 x1_value 0.0468822 x2_value 0.266813 x3_value 0.816258 x4_value 1.72219 x1_derivative_val -0.0228684 x2_derivative_val -0.0865245 Current Time 7.46444  

7.47444;1;kinase_Processor;out;0
7.47444;1;kinase_Processor;; Sigma 0.0702057 x1_value 0.045264 x2_value 0.260691 x3_value 0.806258 x4_value 1.71902 x1_derivative_val -0.0220981 x2_derivative_val -0.0850813 Current Time 7.53464  

7.54464;1;kinase_Processor;out;0
7.54464;1;kinase_Processor;; Sigma 0.0697293 x1_value 0.0437126 x2_value 0.254718 x3_value 0.796258 x4_value 1.71528 x1_derivative_val -0.0213583 x2_derivative_val -0.0836461 Current Time 7.60437  

7.61437;1;kinase_Processor;out;0
7.61437;1;kinase_Processor;; Sigma 0.0693268 x1_value 0.0422234 x2_value 0.248885 x3_value 0.786258 x4_value 1.711 x1_derivative_val -0.020647 x2_derivative_val -0.0822191 Current Time 7.6737  

7.6837;1;kinase_Processor;out;0
7.6837;1;kinase_Processor;; Sigma 0.068992 x1_value 0.040792 x2_value 0.243185 x3_value 0.776258 x4_value 1.7062 x1_derivative_val -0.0199622 x2_derivative_val -0.0808005 Current Time 7.74269  

7.75269;1;kinase_Processor;out;0
7.75269;1;kinase_Processor;; Sigma 0.0687196 x1_value 0.0394148 x2_value 0.23761 x3_value 0.766258 x4_value 1.7009 x1_derivative_val -0.0193024 x2_derivative_val -0.0793904 Current Time 7.81141  

7.82141;1;kinase_Processor;out;0
7.82141;1;kinase_Processor;; Sigma 0.0685051 x1_value 0.0380883 x2_value 0.232155 x3_value 0.756258 x4_value 1.69512 x1_derivative_val -0.018666 x2_derivative_val -0.077989 Current Time 7.87991  

7.88991;1;kinase_Processor;out;0
7.88991;1;kinase_Processor;; Sigma 0.0683447 x1_value 0.0368096 x2_value 0.226812 x3_value 0.746258 x4_value 1.68886 x1_derivative_val -0.0180516 x2_derivative_val -0.0765964 Current Time 7.94826  

7.95826;1;kinase_Processor;out;0
7.95826;1;kinase_Processor;; Sigma 0.0682351 x1_value 0.0355759 x2_value 0.221577 x3_value 0.736258 x4_value 1.68215 x1_derivative_val -0.017458 x2_derivative_val -0.0752127 Current Time 8.01649  

8.02649;1;kinase_Processor;out;0
8.02649;1;kinase_Processor;; Sigma 0.0681736 x1_value 0.0343846 x2_value 0.216445 x3_value 0.726258 x4_value 1.675 x1_derivative_val -0.0168841 x2_derivative_val -0.0738378 Current Time 8.08467  

8.09467;1;kinase_Processor;out;0
8.09467;1;kinase_Processor;; Sigma 0.0681579 x1_value 0.0332336 x2_value 0.211411 x3_value 0.716258 x4_value 1.66742 x1_derivative_val -0.0163289 x2_derivative_val -0.072472 Current Time 8.15283  

8.16283;1;kinase_Processor;out;0
8.16283;1;kinase_Processor;; Sigma 0.068186 x1_value 0.0321206 x2_value 0.206472 x3_value 0.706258 x4_value 1.65941 x1_derivative_val -0.0157914 x2_derivative_val -0.0711152 Current Time 8.22101  

8.23101;1;kinase_Processor;out;0
8.23101;1;kinase_Processor;; Sigma 0.0682563 x1_value 0.0310439 x2_value 0.201623 x3_value 0.696258 x4_value 1.65099 x1_derivative_val -0.0152707 x2_derivative_val -0.0697674 Current Time 8.28927  

8.29927;1;kinase_Processor;out;0
8.29927;1;kinase_Processor;; Sigma 0.0683673 x1_value 0.0300016 x2_value 0.19686 x3_value 0.686258 x4_value 1.64217 x1_derivative_val -0.0147662 x2_derivative_val -0.0684287 Current Time 8.35764  

8.36764;1;kinase_Processor;out;0
8.36764;1;kinase_Processor;; Sigma 0.068518 x1_value 0.028992 x2_value 0.192182 x3_value 0.676258 x4_value 1.63295 x1_derivative_val -0.0142769 x2_derivative_val -0.0670991 Current Time 8.42615  

8.43615;1;kinase_Processor;out;0
8.43615;1;kinase_Processor;; Sigma 0.0687075 x1_value 0.0280138 x2_value 0.187585 x3_value 0.666258 x4_value 1.62335 x1_derivative_val -0.0138023 x2_derivative_val -0.0657785 Current Time 8.49486  

8.50486;1;kinase_Processor;out;0
8.50486;1;kinase_Processor;; Sigma 0.0664809 x1_value 0.0270655 x2_value 0.183065 x3_value 0.656258 x4_value 1.61336 x1_derivative_val -0.0133418 x2_derivative_val -0.0644671 Current Time 8.56134  

8.57134;1;kinase_Processor;out;0
8.57134;1;kinase_Processor;; Sigma 0.0644898 x1_value 0.0261785 x2_value 0.178779 x3_value 0.646614 x4_value 1.60336 x1_derivative_val -0.0129102 x2_derivative_val -0.0632112 Current Time 8.62583  

8.63583;1;kinase_Processor;out;0
8.63583;1;kinase_Processor;; Sigma 0.0627416 x1_value 0.025346 x2_value 0.174703 x3_value 0.637294 x4_value 1.59336 x1_derivative_val -0.0125048 x2_derivative_val -0.0620055 Current Time 8.68857  

8.69857;1;kinase_Processor;out;0
8.69857;1;kinase_Processor;; Sigma 0.0611939 x1_value 0.0245614 x2_value 0.170813 x3_value 0.628263 x4_value 1.58336 x1_derivative_val -0.0121225 x2_derivative_val -0.0608449 Current Time 8.74977  

8.75977;1;kinase_Processor;out;0
8.75977;1;kinase_Processor;; Sigma 0.0598139 x1_value 0.0238196 x2_value 0.167089 x3_value 0.619492 x4_value 1.57336 x1_derivative_val -0.0117607 x2_derivative_val -0.059725 Current Time 8.80958  

8.81958;1;kinase_Processor;out;0
8.81958;1;kinase_Processor;; Sigma 0.0585761 x1_value 0.0231162 x2_value 0.163517 x3_value 0.610959 x4_value 1.56336 x1_derivative_val -0.0114175 x2_derivative_val -0.0586423 Current Time 8.86816  

8.87816;1;kinase_Processor;out;0
8.87816;1;kinase_Processor;; Sigma 0.0574601 x1_value 0.0224474 x2_value 0.160082 x3_value 0.602644 x4_value 1.55336 x1_derivative_val -0.0110909 x2_derivative_val -0.0575935 Current Time 8.92562  

8.93562;1;kinase_Processor;out;0
8.93562;1;kinase_Processor;; Sigma 0.0564495 x1_value 0.0218101 x2_value 0.156773 x3_value 0.594528 x4_value 1.54336 x1_derivative_val -0.0107795 x2_derivative_val -0.0565761 Current Time 8.98207  

8.99207;1;kinase_Processor;out;0
8.99207;1;kinase_Processor;; Sigma 0.0555308 x1_value 0.0212016 x2_value 0.153579 x3_value 0.586598 x4_value 1.53336 x1_derivative_val -0.0104821 x2_derivative_val -0.0555878 Current Time 9.0376  

9.0476;1;kinase_Processor;out;0
9.0476;1;kinase_Processor;; Sigma 0.054693 x1_value 0.0206196 x2_value 0.150492 x3_value 0.578839 x4_value 1.52336 x1_derivative_val -0.0101973 x2_derivative_val -0.0546264 Current Time 9.09229  

9.10229;1;kinase_Processor;out;0
9.10229;1;kinase_Processor;; Sigma 0.0539266 x1_value 0.0200618 x2_value 0.147504 x3_value 0.57124 x4_value 1.51336 x1_derivative_val -0.00992438 x2_derivative_val -0.0536903 Current Time 9.14622  

9.15622;1;kinase_Processor;out;0
9.15622;1;kinase_Processor;; Sigma 0.0532239 x1_value 0.0195267 x2_value 0.144609 x3_value 0.563792 x4_value 1.50336 x1_derivative_val -0.0096623 x2_derivative_val -0.0527778 Current Time 9.19944  

9.20944;1;kinase_Processor;out;0
9.20944;1;kinase_Processor;; Sigma 0.0525784 x1_value 0.0190124 x2_value 0.1418 x3_value 0.556485 x4_value 1.49336 x1_derivative_val -0.00941034 x2_derivative_val -0.0518876 Current Time 9.25202  

9.26202;1;kinase_Processor;out;0
9.26202;1;kinase_Processor;; Sigma 0.0519842 x1_value 0.0185176 x2_value 0.139072 x3_value 0.549311 x4_value 1.48336 x1_derivative_val -0.0091678 x2_derivative_val -0.0510183 Current Time 9.304  

9.314;1;kinase_Processor;out;0
9.314;1;kinase_Processor;; Sigma 0.0514365 x1_value 0.018041 x2_value 0.13642 x3_value 0.542263 x4_value 1.47336 x1_derivative_val -0.00893407 x2_derivative_val -0.0501688 Current Time 9.35544  

9.36544;1;kinase_Processor;out;0
9.36544;1;kinase_Processor;; Sigma 0.0509311 x1_value 0.0175815 x2_value 0.133839 x3_value 0.535334 x4_value 1.46336 x1_derivative_val -0.0087086 x2_derivative_val -0.049338 Current Time 9.40637  

9.41637;1;kinase_Processor;out;0
9.41637;1;kinase_Processor;; Sigma 0.0504644 x1_value 0.017138 x2_value 0.131326 x3_value 0.528518 x4_value 1.45336 x1_derivative_val -0.00849087 x2_derivative_val -0.0485252 Current Time 9.45684  

9.46684;1;kinase_Processor;out;0
9.46684;1;kinase_Processor;; Sigma 0.050033 x1_value 0.0167095 x2_value 0.128877 x3_value 0.52181 x4_value 1.44336 x1_derivative_val -0.00828044 x2_derivative_val -0.0477293 Current Time 9.50687  

9.51687;1;kinase_Processor;out;0
9.51687;1;kinase_Processor;; Sigma 0.0496343 x1_value 0.0162952 x2_value 0.126489 x3_value 0.515204 x4_value 1.43336 x1_derivative_val -0.00807688 x2_derivative_val -0.0469495 Current Time 9.5565  

9.5665;1;kinase_Processor;out;0
9.5665;1;kinase_Processor;; Sigma 0.0492656 x1_value 0.0158943 x2_value 0.124159 x3_value 0.508696 x4_value 1.42336 x1_derivative_val -0.00787984 x2_derivative_val -0.0461853 Current Time 9.60577  

9.61577;1;kinase_Processor;out;0
9.61577;1;kinase_Processor;; Sigma 0.0489248 x1_value 0.0155061 x2_value 0.121884 x3_value 0.502282 x4_value 1.41336 x1_derivative_val -0.00768895 x2_derivative_val -0.0454358 Current Time 9.65469  

9.66469;1;kinase_Processor;out;0
9.66469;1;kinase_Processor;; Sigma 0.04861 x1_value 0.0151299 x2_value 0.119661 x3_value 0.495959 x4_value 1.40336 x1_derivative_val -0.0075039 x2_derivative_val -0.0447005 Current Time 9.7033  

9.7133;1;kinase_Processor;out;0
9.7133;1;kinase_Processor;; Sigma 0.0483193 x1_value 0.0147652 x2_value 0.117488 x3_value 0.489721 x4_value 1.39336 x1_derivative_val -0.0073244 x2_derivative_val -0.0439788 Current Time 9.75162  

9.76162;1;kinase_Processor;out;0
9.76162;1;kinase_Processor;; Sigma 0.0480512 x1_value 0.0144112 x2_value 0.115363 x3_value 0.483566 x4_value 1.38336 x1_derivative_val -0.00715017 x2_derivative_val -0.0432702 Current Time 9.79967  

9.80967;1;kinase_Processor;out;0
9.80967;1;kinase_Processor;; Sigma 0.0478044 x1_value 0.0140677 x2_value 0.113284 x3_value 0.477492 x4_value 1.37336 x1_derivative_val -0.00698097 x2_derivative_val -0.0425742 Current Time 9.84748  

9.85748;1;kinase_Processor;out;0
9.85748;1;kinase_Processor;; Sigma 0.0475775 x1_value 0.013734 x2_value 0.111249 x3_value 0.471494 x4_value 1.36336 x1_derivative_val -0.00681657 x2_derivative_val -0.0418903 Current Time 9.89506  

9.90506;1;kinase_Processor;out;0
9.90506;1;kinase_Processor;; Sigma 0.0473694 x1_value 0.0134096 x2_value 0.109255 x3_value 0.465571 x4_value 1.35336 x1_derivative_val -0.00665674 x2_derivative_val -0.0412181 Current Time 9.94242  

9.95242;1;kinase_Processor;out;0
9.95242;1;kinase_Processor;; Sigma 0.0471791 x1_value 0.0130943 x2_value 0.107303 x3_value 0.459719 x4_value 1.34336 x1_derivative_val -0.00650129 x2_derivative_val -0.0405572 Current Time 9.9896  

9.9996;1;kinase_Processor;out;0
9.9996;1;kinase_Processor;; Sigma 0.0470056 x1_value 0.0127876 x2_value 0.10539 x3_value 0.453937 x4_value 1.33336 x1_derivative_val -0.00635003 x2_derivative_val -0.0399072 Current Time 10.0366  

10.0466;1;kinase_Processor;out;0
10.0466;1;kinase_Processor;; Sigma 0.0468482 x1_value 0.0124891 x2_value 0.103514 x3_value 0.448222 x4_value 1.32336 x1_derivative_val -0.00620279 x2_derivative_val -0.0392677 Current Time 10.0835  

10.0935;1;kinase_Processor;out;0
10.0935;1;kinase_Processor;; Sigma 0.046706 x1_value 0.0121985 x2_value 0.101674 x3_value 0.442573 x4_value 1.31336 x1_derivative_val -0.0060594 x2_derivative_val -0.0386385 Current Time 10.1302  

10.1402;1;kinase_Processor;out;0
10.1402;1;kinase_Processor;; Sigma 0.0465784 x1_value 0.0119155 x2_value 0.0998694 x3_value 0.436986 x4_value 1.30336 x1_derivative_val -0.00591971 x2_derivative_val -0.0380192 Current Time 10.1767  

10.1867;1;kinase_Processor;out;0
10.1867;1;kinase_Processor;; Sigma 0.0464647 x1_value 0.0116398 x2_value 0.0980985 x3_value 0.431461 x4_value 1.29336 x1_derivative_val -0.00578357 x2_derivative_val -0.0374095 Current Time 10.2232  

10.2332;1;kinase_Processor;out;0
10.2332;1;kinase_Processor;; Sigma 0.0463644 x1_value 0.011371 x2_value 0.0963603 x3_value 0.425995 x4_value 1.28336 x1_derivative_val -0.00565085 x2_derivative_val -0.0368091 Current Time 10.2696  

10.2796;1;kinase_Processor;out;0
10.2796;1;kinase_Processor;; Sigma 0.0462769 x1_value 0.011109 x2_value 0.0946537 x3_value 0.420587 x4_value 1.27336 x1_derivative_val -0.00552142 x2_derivative_val -0.0362178 Current Time 10.3158  

10.3258;1;kinase_Processor;out;0
10.3258;1;kinase_Processor;; Sigma 0.0462017 x1_value 0.0108535 x2_value 0.0929776 x3_value 0.415236 x4_value 1.26336 x1_derivative_val -0.00539516 x2_derivative_val -0.0356353 Current Time 10.362  

10.372;1;kinase_Processor;out;0
10.372;1;kinase_Processor;; Sigma 0.0461385 x1_value 0.0106043 x2_value 0.0913312 x3_value 0.409939 x4_value 1.25336 x1_derivative_val -0.00527195 x2_derivative_val -0.0350613 Current Time 10.4082  

10.4182;1;kinase_Processor;out;0
10.4182;1;kinase_Processor;; Sigma 0.0460868 x1_value 0.010361 x2_value 0.0897135 x3_value 0.404696 x4_value 1.24336 x1_derivative_val -0.00515169 x2_derivative_val -0.0344958 Current Time 10.4543  

10.4643;1;kinase_Processor;out;0
10.4643;1;kinase_Processor;; Sigma 0.0460463 x1_value 0.0101236 x2_value 0.0881237 x3_value 0.399505 x4_value 1.23336 x1_derivative_val -0.00503427 x2_derivative_val -0.0339383 Current Time 10.5003  

10.5103;1;kinase_Processor;out;0
10.5103;1;kinase_Processor;; Sigma 0.0460166 x1_value 0.00989179 x2_value 0.086561 x3_value 0.394365 x4_value 1.22336 x1_derivative_val -0.00491961 x2_derivative_val -0.0333887 Current Time 10.5463  

10.5563;1;kinase_Processor;out;0
10.5563;1;kinase_Processor;; Sigma 0.0459975 x1_value 0.00966541 x2_value 0.0850246 x3_value 0.389274 x4_value 1.21336 x1_derivative_val -0.0048076 x2_derivative_val -0.0328469 Current Time 10.5923  

10.6023;1;kinase_Processor;out;0
10.6023;1;kinase_Processor;; Sigma 0.0459886 x1_value 0.00944427 x2_value 0.0835137 x3_value 0.384233 x4_value 1.20336 x1_derivative_val -0.00469816 x2_derivative_val -0.0323126 Current Time 10.6383  

10.6483;1;kinase_Processor;out;0
10.6483;1;kinase_Processor;; Sigma 0.0459898 x1_value 0.00922821 x2_value 0.0820277 x3_value 0.379238 x4_value 1.19336 x1_derivative_val -0.0045912 x2_derivative_val -0.0317856 Current Time 10.6843  

10.6943;1;kinase_Processor;out;0
10.6943;1;kinase_Processor;; Sigma 0.0460008 x1_value 0.00901706 x2_value 0.0805659 x3_value 0.37429 x4_value 1.18336 x1_derivative_val -0.00448666 x2_derivative_val -0.0312659 Current Time 10.7303  

10.7403;1;kinase_Processor;out;0
10.7403;1;kinase_Processor;; Sigma 0.0460214 x1_value 0.00881067 x2_value 0.0791276 x3_value 0.369387 x4_value 1.17336 x1_derivative_val -0.00438445 x2_derivative_val -0.0307531 Current Time 10.7763  

10.7863;1;kinase_Processor;out;0
10.7863;1;kinase_Processor;; Sigma 0.0460514 x1_value 0.00860889 x2_value 0.0777123 x3_value 0.364529 x4_value 1.16336 x1_derivative_val -0.0042845 x2_derivative_val -0.0302473 Current Time 10.8224  

10.8324;1;kinase_Processor;out;0
10.8324;1;kinase_Processor;; Sigma 0.0460907 x1_value 0.00841158 x2_value 0.0763194 x3_value 0.359714 x4_value 1.15336 x1_derivative_val -0.00418674 x2_derivative_val -0.0297481 Current Time 10.8685  

10.8785;1;kinase_Processor;out;0
10.8785;1;kinase_Processor;; Sigma 0.0461392 x1_value 0.00821861 x2_value 0.0749483 x3_value 0.354942 x4_value 1.14336 x1_derivative_val -0.00409112 x2_derivative_val -0.0292555 Current Time 10.9146  

10.9246;1;kinase_Processor;out;0
10.9246;1;kinase_Processor;; Sigma 0.0461966 x1_value 0.00802985 x2_value 0.0735985 x3_value 0.350212 x4_value 1.13336 x1_derivative_val -0.00399756 x2_derivative_val -0.0287694 Current Time 10.9608  

10.9708;1;kinase_Processor;out;0
10.9708;1;kinase_Processor;; Sigma 0.0462631 x1_value 0.00784518 x2_value 0.0722694 x3_value 0.345522 x4_value 1.12336 x1_derivative_val -0.003906 x2_derivative_val -0.0282895 Current Time 11.0071  

11.0171;1;kinase_Processor;out;0
11.0171;1;kinase_Processor;; Sigma 0.0463383 x1_value 0.00766448 x2_value 0.0709606 x3_value 0.340873 x4_value 1.11336 x1_derivative_val -0.0038164 x2_derivative_val -0.0278158 Current Time 11.0534  

11.0634;1;kinase_Processor;out;0
11.0634;1;kinase_Processor;; Sigma 0.0464223 x1_value 0.00748763 x2_value 0.0696717 x3_value 0.336264 x4_value 1.10336 x1_derivative_val -0.0037287 x2_derivative_val -0.0273482 Current Time 11.0998  

11.1098;1;kinase_Processor;out;0
11.1098;1;kinase_Processor;; Sigma 0.046515 x1_value 0.00731453 x2_value 0.0684021 x3_value 0.331693 x4_value 1.09336 x1_derivative_val -0.00364284 x2_derivative_val -0.0268865 Current Time 11.1464  

11.1564;1;kinase_Processor;out;0
11.1564;1;kinase_Processor;; Sigma 0.0466163 x1_value 0.00714509 x2_value 0.0671515 x3_value 0.32716 x4_value 1.08336 x1_derivative_val -0.00355877 x2_derivative_val -0.0264307 Current Time 11.193  

11.203;1;kinase_Processor;out;0
11.203;1;kinase_Processor;; Sigma 0.0467263 x1_value 0.00697919 x2_value 0.0659194 x3_value 0.322665 x4_value 1.07336 x1_derivative_val -0.00347645 x2_derivative_val -0.0259805 Current Time 11.2397  

11.2497;1;kinase_Processor;out;0
11.2497;1;kinase_Processor;; Sigma 0.0468448 x1_value 0.00681675 x2_value 0.0647054 x3_value 0.318207 x4_value 1.06336 x1_derivative_val -0.00339583 x2_derivative_val -0.025536 Current Time 11.2865  

11.2965;1;kinase_Processor;out;0
11.2965;1;kinase_Processor;; Sigma 0.046972 x1_value 0.00665767 x2_value 0.0635092 x3_value 0.313785 x4_value 1.05336 x1_derivative_val -0.00331687 x2_derivative_val -0.0250969 Current Time 11.3335  

11.3435;1;kinase_Processor;out;0
11.3435;1;kinase_Processor;; Sigma 0.0471078 x1_value 0.00650187 x2_value 0.0623304 x3_value 0.309399 x4_value 1.04336 x1_derivative_val -0.00323952 x2_derivative_val -0.0246633 Current Time 11.3806  

11.3906;1;kinase_Processor;out;0
11.3906;1;kinase_Processor;; Sigma 0.0472522 x1_value 0.00634927 x2_value 0.0611685 x3_value 0.305047 x4_value 1.03336 x1_derivative_val -0.00316374 x2_derivative_val -0.024235 Current Time 11.4279  

11.4379;1;kinase_Processor;out;0
11.4379;1;kinase_Processor;; Sigma 0.0474052 x1_value 0.00619977 x2_value 0.0600234 x3_value 0.300731 x4_value 1.02336 x1_derivative_val -0.0030895 x2_derivative_val -0.0238119 Current Time 11.4753  

11.4853;1;kinase_Processor;out;0
11.4853;1;kinase_Processor;; Sigma 0.047567 x1_value 0.00605331 x2_value 0.0588946 x3_value 0.296448 x4_value 1.01336 x1_derivative_val -0.00301675 x2_derivative_val -0.023394 Current Time 11.5228  

11.5328;1;kinase_Processor;out;0
11.5328;1;kinase_Processor;; Sigma 0.0477375 x1_value 0.00590982 x2_value 0.0577818 x3_value 0.292199 x4_value 1.00336 x1_derivative_val -0.00294547 x2_derivative_val -0.0229811 Current Time 11.5706  

11.5806;1;kinase_Processor;out;0
